"Länskod","Kommunkod","Nivå 1","Nivå 2","Nivå 3","Nivå 4","Totalt, andel svar, procent","Enskild","Offentlig","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F16","F17","F18","F19","F20","F21","F22","F23","F25","F27","F24"
"13","1380","Nissastrand äldreboende","","","","60% - 80%","100","0","38","40","10","90","83","68","71","70","80","64","54","53","91","74","91","87","67","58","36","79","62","91","53","85","84"
"13","1380","Nissastrand äldreboende","1 vån äldreboende","","","60% - 80%","100","0","63","38","0","x","100","86","63","86","x","38","43","29","88","86","100","100","x","63","25","x","x","88","25","88","100"
"13","1380","Nissastrand äldreboende","2 vån gruppboende","","","60% - 80%","100","0","18","20","9","75","89","70","56","78","78","63","43","x","78","63","90","80","63","38","22","90","56","90","50","90","89"
"13","1380","Nissastrand äldreboende","3 vån gruppboende","","","80% - 100%","100","0","44","33","0","89","71","56","88","50","71","63","44","57","89","x","88","75","63","56","x","63","63","88","75","67","67"
"13","1380","Nissastrand äldreboende","3 vån äldreboende","","","60% - 80%","100","0","29","57","14","100","71","71","71","x","86","86","x","x","100","x","100","100","x","71","x","100","x","100","x","x","71"
"13","1380","Nissastrand äldreboende","4 vån äldreboende","","","60% - 80%","100","0","38","54","23","90","82","64","78","69","83","69","69","67","100","67","83","85","64","62","38","73","55","92","38","100","92"
"13","1380","Oskarströms äldreboende","","","","40% - 60%","0","100","21","48","8","90","86","75","60","85","82","90","72","71","100","100","100","100","63","75","71","70","50","100","50","95","95"
"13","1380","Patrikshills äldreboende","","","","40% - 60%","100","0","35","45","24","87","78","76","39","68","65","73","52","72","92","87","83","89","42","48","45","68","52","81","40","81","78"
"13","1380","Pålsbo äldreboende","","","","60% - 80%","0","100","17","31","7","80","59","70","74","63","50","62","33","44","97","73","86","86","38","52","27","78","71","82","60","84","69"
"13","1380","Slottsparkens äldreboende","","","","60% - 80%","0","100","28","41","14","100","96","68","88","96","72","59","38","41","97","76","86","82","52","71","27","56","36","83","38","89","86"
"13","1380","Slottsparkens äldreboende","Eken","","","80% - 100%","0","100","0","57","0","x","100","57","100","100","57","43","29","0","86","x","86","86","x","x","43","x","x","86","29","x","100"
"13","1380","Sofiebergs äldreboende","","","","60% - 80%","0","100","33","49","17","87","79","88","67","91","91","91","70","87","100","97","97","100","68","65","58","79","63","100","37","97","89"
"13","1380","Sofiebergs äldreboende","Dineberg","","","80% - 100%","0","100","14","43","0","x","71","71","x","86","x","x","x","x","100","x","100","100","x","x","x","100","x","100","29","100","86"
"13","1380","Sofiebergs äldreboende","Nydala","","","60% - 80%","0","100","29","57","0","x","x","x","x","x","86","86","x","x","100","100","86","100","x","x","57","x","x","x","x","x","x"
"13","1380","Sofiebergs äldreboende","Ängdala","","","60% - 80%","0","100","57","x","43","x","71","86","86","100","100","100","x","86","100","100","x","100","43","71","x","x","x","100","57","x","100"
"13","1380","Vallås äldreboende","","","","60% - 80%","0","100","31","42","18","88","81","82","78","82","76","76","67","69","94","82","95","88","69","67","35","69","58","85","53","94","91"
"13","1380","Vallås äldreboende","Furuvik","","","80% - 100%","0","100","25","58","17","100","83","92","67","100","75","75","70","82","100","75","100","100","73","67","50","58","44","100","45","100","100"
"13","1380","Vallås äldreboende","Klyftehög","","","60% - 80%","0","100","20","50","10","89","100","82","100","91","80","73","75","38","91","75","91","91","67","80","36","56","14","82","45","100","91"
"13","1380","Vallås äldreboende","Kullagård","","","60% - 80%","0","100","50","30","10","86","67","89","100","70","67","80","38","70","100","78","100","80","63","44","67","78","67","80","60","88","100"
"13","1380","Vallås äldreboende","Larsgård","","","60% - 80%","0","100","25","56","22","x","78","63","88","71","75","78","x","57","89","86","78","89","71","56","14","x","x","78","63","88","88"
"13","1380","Vallås äldreboende","Lönnagård","","","60% - 80%","0","100","x","x","x","x","75","71","63","63","75","71","57","75","88","71","88","63","43","63","13","57","57","88","63","86","63"
"13","1380","Vallås äldreboende","Solhäll","","","40% - 60%","0","100","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","29","x","x"
"13","1380","Vallås äldreboende","Svingelstorp","","","80% - 100%","0","100","50","30","30","100","90","90","80","80","89","80","70","90","100","100","100","100","88","90","20","90","100","90","80","100","100"
"13","1380","Vallås äldreboende","Ängshem","","","60% - 80%","0","100","18","9","27","89","80","80","78","89","63","70","63","x","82","71","100","80","56","60","33","x","x","78","36","90","82"
"13","1381","Björkebogården","","","","40% - 60%","0","100","33","44","0","100","100","100","78","100","100","100","75","78","90","90","100","100","89","50","44","89","75","100","20","88","100"
"13","1381","Fridhemsgården","","","","60% - 80%","0","100","42","53","16","100","79","89","88","100","79","78","80","88","100","88","94","89","78","74","56","62","30","100","47","94","89"
"13","1381","Fridhemsgården","Rosa","","","80% - 100%","0","100","29","29","0","x","86","100","86","100","100","100","x","100","100","x","100","86","x","57","x","x","x","100","57","100","100"
"13","1381","Lingården","","","","60% - 80%","0","100","29","59","24","100","82","81","81","86","87","56","53","100","94","93","94","88","82","82","41","88","71","94","75","100","88"
"13","1381","Randerslund","","","","60% - 80%","0","100","15","42","7","96","82","79","88","89","85","86","75","71","96","88","96","96","79","73","44","92","59","93","43","100","89"
"13","1381","Solgården","","","","60% - 80%","0","100","20","30","20","94","70","50","43","85","74","80","50","82","100","80","95","95","81","56","20","69","38","79","44","100","80"
"13","1381","Solgården","Boken","","","80% - 100%","0","100","29","29","29","100","71","x","x","86","x","86","x","x","100","86","x","100","x","x","0","x","x","x","x","x","71"
"13","1381","Solhemmet","","","","60% - 80%","0","100","26","56","16","100","88","68","63","95","78","95","64","72","100","94","100","94","75","72","39","88","31","95","42","100","95"
"13","1381","Tangon","","","","40% - 60%","0","100","8","25","8","83","75","62","73","92","75","64","33","40","92","82","83","77","70","42","40","91","89","92","58","80","80"
"13","1381","Tangon","Z-huset","","","40% - 60%","0","100","x","x","x","x","x","43","x","x","x","x","x","x","100","x","71","86","x","x","x","x","x","86","57","71","x"
"13","1382","Berguven","","","","40% - 60%","0","100","37","37","20","80","83","56","83","89","93","80","40","50","100","71","89","83","64","54","57","71","44","89","37","100","94"
"13","1382","Björkhaga","","","","60% - 80%","100","0","38","48","18","89","90","100","56","86","82","91","60","60","100","90","100","91","83","68","43","81","81","91","57","92","95"
"13","1382","Björkhaga","Aleris Björkhaga Ginsten","","","60% - 80%","100","0","x","43","14","x","86","100","x","71","71","100","71","x","100","86","100","100","x","x","57","x","x","100","x","x","100"
"13","1382","Björkhaga","Aleris Björkhaga Pionen","","","60% - 80%","100","0","50","50","25","x","100","100","43","100","88","88","63","75","100","100","100","88","71","71","38","88","75","88","75","x","88"
"13","1382","Boken","","","","40% - 60%","0","100","21","31","7","96","83","63","85","80","64","70","60","73","97","85","93","90","58","64","41","79","50","86","37","92","87"
"13","1382","Boken","Boken 22 C","","","60% - 80%","0","100","43","43","14","x","71","71","86","100","x","86","x","x","100","100","x","86","57","71","29","x","x","x","29","x","86"
"13","1382","Floragården","","","","60% - 80%","100","0","18","47","18","94","78","63","67","60","67","73","50","73","89","65","91","85","70","50","35","70","46","94","53","100","91"
"13","1382","Floragården","Floragården Särskilt boende","","","60% - 80%","100","0","18","47","18","94","78","63","67","60","67","73","50","73","89","65","91","85","70","50","35","70","46","94","53","100","91"
"13","1382","Furugården","","","","60% - 80%","100","0","23","45","17","91","95","87","73","83","78","71","50","61","100","80","96","91","90","78","41","90","69","95","43","90","96"
"13","1382","Furugården","Aleris Furugården 7 B","","","80% - 100%","100","0","29","43","0","86","100","86","x","86","71","57","x","x","100","x","100","100","86","71","29","x","x","x","29","x","86"
"13","1382","Hjortsberg","","","","60% - 80%","100","0","23","42","19","76","57","34","44","80","62","58","38","52","84","71","83","83","50","24","26","56","50","76","43","86","81"
"13","1382","Solhaga","","","","40% - 60%","0","100","12","50","0","93","75","88","100","87","71","81","50","50","94","93","94","94","86","57","44","81","88","94","35","93","88"
"13","1382","Solhaga","Solhaga Rönnen","","","40% - 60%","0","100","0","57","0","x","x","x","x","x","x","71","x","x","100","100","100","100","x","x","57","86","86","100","29","100","100"
"13","1382","Tallgläntan demens","","","","40% - 60%","0","100","21","46","21","95","91","77","100","95","95","91","72","63","96","78","100","87","82","76","33","85","44","92","54","100","100"
"13","1382","Tallgläntan demens","Nya Tallgläntan särskilt boende","","","40% - 60%","0","100","21","46","21","95","91","77","100","95","95","91","72","63","96","78","100","87","82","76","33","85","44","92","54","100","100"
"13","1382","Älvgården","","","","40% - 60%","0","100","0","38","0","x","71","71","57","100","88","100","x","x","100","86","x","100","x","63","43","86","57","100","38","86","100"
"13","1382","Ätranhemmet","","","","40% - 60%","0","100","14","43","36","85","57","69","58","79","77","71","73","62","100","85","93","86","69","92","33","54","71","85","43","83","85"
"13","1382","Ätranhemmet","Ätran Björken","","","40% - 60%","0","100","20","50","40","89","50","67","56","70","70","70","88","60","100","80","90","80","67","89","33","56","70","90","40","89","78"
"13","1383","Entreprenad","","","","40% - 60%","100","0","18","31","13","78","72","58","73","83","70","76","63","76","98","88","87","91","66","65","22","84","70","82","53","86","86"
"13","1383","Entreprenad","Norlandia","","","60% - 80%","100","0","31","40","12","91","81","57","81","96","78","84","76","86","100","96","88","96","78","76","25","85","74","89","59","91","85"
"13","1383","Entreprenad","Norlandia","Karl Nordströmsväg 9A","","60% - 80%","100","0","x","x","x","x","71","x","86","86","x","86","x","71","100","100","88","100","86","88","x","75","86","88","63","x","100"
"13","1383","Entreprenad","Norlandia","Karl Nordströmsväg 9B","","60% - 80%","100","0","44","44","11","88","89","43","78","100","63","78","75","100","100","88","89","89","86","63","22","88","63","89","44","86","78"
"13","1383","Entreprenad","Sannagården","","","40% - 60%","100","0","10","36","18","88","60","64","64","80","88","73","44","56","100","86","70","90","38","64","22","89","x","82","22","88","78"
"13","1383","Entreprenad","Sannagården","Sannavägen 11 A","","60% - 80%","100","0","14","38","25","x","57","63","63","71","x","75","43","x","100","x","75","100","x","50","x","x","x","75","29","x","71"
"12","1281","Solbacken","","","","40% - 60%","100","0","15","47","0","81","90","45","84","68","65","74","47","53","90","64","89","83","59","61","24","88","64","76","74","89","80"
"13","1383","Entreprenad","Vardaga","Demens","","40% - 60%","100","0","14","28","21","75","75","55","70","86","82","75","50","72","96","84","86","93","69","50","25","84","70","89","65","88","89"
"13","1383","Entreprenad","Vardaga","Somatik","","40% - 60%","100","0","13","13","0","x","50","50","71","63","38","63","63","100","88","57","100","71","x","x","0","x","63","50","25","x","71"
"13","1383","Entreprenad","Vidhöga","","","60% - 80%","100","0","9","27","0","50","73","67","73","60","30","70","78","64","100","100","90","91","86","89","18","82","70","70","50","78","100"
"13","1383","Entreprenad","Vidhöga","Västra Ringvägen 11 B","","60% - 80%","100","0","0","43","0","57","86","x","86","57","43","x","x","71","100","100","100","86","x","x","29","86","x","x","x","x","x"
"13","1383","Område 1","","","","40% - 60%","0","100","14","37","9","94","73","62","74","69","52","60","33","43","86","70","83","77","48","40","27","55","42","62","30","83","63"
"13","1383","Område 1","Träslövsvägen","","","40% - 60%","0","100","15","36","7","96","73","60","73","68","50","58","33","44","85","71","83","78","48","39","29","53","39","60","29","82","62"
"13","1383","Område 1","Träslövsvägen","Träslövsvägen 23 A-D","","20% - 40%","0","100","11","22","22","100","67","67","56","88","63","78","x","x","89","89","89","89","63","67","13","88","x","89","67","100","78"
"13","1383","Område 1","Träslövsvägen","Träslövsvägen 23 E-K","","60% - 80%","0","100","13","39","4","95","84","62","68","67","56","48","33","39","91","68","90","77","71","36","40","48","44","38","30","95","70"
