"Länskod","Kommunkod","Nivå 1","Nivå 2","Nivå 3","Nivå 4","Totalt, andel svar, procent","Enskild","Offentlig","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F16","F17","F18","F19","F20","F21","F22","F23","F25","F27","F24"
"21","2184","Centrala","Fredens kulle","","","40% - 60%","0","100","24","23","22","92","62","42","64","69","56","57","37","44","89","74","67","77","59","49","26","80","46","77","45","79","71"
"21","2184","Centrala","Fredens kulle","Diamanten","","40% - 60%","0","100","33","11","22","100","78","44","67","89","100","56","57","25","89","75","78","100","43","43","29","71","57","56","56","63","67"
"21","2184","Centrala","Fredens kulle","Opalen","","40% - 60%","0","100","25","27","25","90","45","42","45","58","58","58","20","64","91","90","67","73","63","33","27","80","63","83","42","80","67"
"21","2184","Centrala","Fredens kulle","Rubinen","","60% - 80%","0","100","27","27","27","100","78","56","67","70","50","70","44","45","100","73","73","82","60","45","27","91","44","82","45","89","82"
"21","2184","Centrala","Fredens kulle","Smaragden","","60% - 80%","0","100","15","23","15","82","54","31","77","64","33","46","33","38","77","62","54","62","67","69","23","77","31","83","42","82","69"
"21","2184","Centrala","Helenedal","","","40% - 60%","0","100","31","33","23","89","67","55","55","77","67","62","30","42","92","67","83","92","20","50","9","70","42","92","69","91","92"
"21","2184","Centrala","Håsta äldreboende","","","40% - 60%","0","100","19","44","19","60","67","86","71","79","79","64","67","64","87","83","86","80","57","53","36","69","54","92","38","85","85"
"21","2184","Centrala","Ingsta","","","40% - 60%","0","100","7","21","15","82","85","36","71","71","50","71","18","50","100","58","92","69","20","46","17","92","42","75","43","60","77"
"21","2184","Centrala","Ingsta","Ingsta, nedre gruppen","","40% - 60%","0","100","0","14","14","86","100","43","86","86","71","86","x","43","100","x","86","71","x","43","x","86","14","x","43","x","86"
"21","2184","Centrala","Tunbacka","","","40% - 60%","0","100","27","47","15","86","74","43","44","63","69","61","42","52","94","82","77","88","48","48","29","66","34","74","50","83","76"
"21","2184","Centrala","Tunbacka","Tunbacka, plan 3","","60% - 80%","0","100","22","33","11","100","78","33","x","67","56","44","22","56","78","63","67","89","44","22","22","71","x","67","67","89","67"
"21","2184","Centrala","Tunbacka","Tunbacka, plan 4","","60% - 80%","0","100","40","67","10","90","78","38","33","60","80","67","22","29","100","71","89","70","x","60","30","44","30","56","20","67","80"
"21","2184","Centrala","Tunbacka","Tunbacka, plan 5-6","","40% - 60%","0","100","30","40","30","63","56","44","70","56","56","67","78","50","100","100","78","100","50","56","50","80","44","100","67","88","70"
"21","2184","Yttre","","","","40% - 60%","0","100","29","37","20","95","90","67","76","85","79","84","63","72","97","89","95","93","76","79","42","77","50","91","57","92","95"
"21","2184","Yttre","Edsbacka","","","40% - 60%","0","100","22","22","33","88","89","78","78","67","78","89","57","38","100","100","100","89","89","78","33","88","29","78","88","100","89"
"21","2184","Yttre","Edsbacka","Edsbacka, plan 1","","60% - 80%","0","100","14","29","29","86","86","71","71","57","71","86","57","43","100","100","100","86","86","86","43","86","x","71","86","100","86"
"21","2184","Yttre","Edshammar","","","60% - 80%","0","100","40","47","7","100","86","50","79","93","87","80","67","67","93","93","93","93","86","80","43","64","67","93","53","82","93"
"21","2184","Yttre","Forsagården","","","40% - 60%","0","100","10","20","10","100","60","44","44","75","71","44","x","x","80","50","70","67","x","50","33","50","25","70","56","75","78"
"21","2184","Yttre","Frejagården","","","40% - 60%","0","100","50","38","25","86","100","73","81","94","88","93","85","87","100","93","100","100","93","88","31","87","77","94","63","90","100"
"21","2184","Yttre","Frejagården","Frejagården, AB","","40% - 60%","0","100","57","14","57","x","x","x","86","86","86","x","x","86","100","x","x","x","x","86","29","x","x","100","71","x","x"
"21","2184","Yttre","Frejagården","Frejagården, EF","","60% - 80%","0","100","44","56","0","100","100","78","78","100","89","89","86","88","100","88","100","100","89","89","33","89","86","89","56","x","100"
"21","2184","Yttre","Lyckbacken","","","20% - 40%","0","100","13","25","13","88","86","86","100","x","x","86","x","x","100","x","100","100","x","88","43","x","x","100","38","x","100"
"21","2184","Yttre","Månsbacken","","","40% - 60%","0","100","44","69","31","100","100","81","67","88","80","93","62","80","100","93","100","100","77","87","56","86","50","94","69","100","100"
"21","2184","Yttre","Rosenborg","","","40% - 60%","0","100","13","25","13","100","88","63","100","88","88","100","x","86","100","100","100","75","100","88","57","86","x","100","50","x","100"
"21","2184","Yttre","Tryggebo","","","40% - 60%","0","100","20","30","20","94","94","65","67","80","72","79","46","75","100","81","95","100","50","74","42","72","35","94","42","100","95"
"22","2260","Furubacken","","","","40% - 60%","0","100","22","50","0","100","78","67","78","89","78","100","x","71","100","100","100","100","88","100","63","86","88","100","56","100","89"
"22","2260","Hallstab gruppboende","","","","40% - 60%","0","100","13","25","25","x","71","75","86","100","x","x","x","x","100","x","86","100","x","71","x","100","x","100","38","x","x"
"22","2260","Parkbacken","","","","40% - 60%","0","100","14","40","0","90","85","71","45","77","77","86","78","67","93","92","93","86","70","45","50","90","75","93","53","93","86"
"22","2260","Spångbrogården","","","","60% - 80%","0","100","39","67","19","100","78","50","50","56","53","75","19","69","94","54","94","76","43","50","47","73","43","75","38","x","71"
"22","2260","Torpsro","","","","40% - 60%","0","100","21","21","0","100","71","71","62","93","69","71","58","69","93","75","100","79","85","64","38","83","88","77","62","x","92"
"22","2262","Hagalid vård och omsorgsboende","","","","20% - 40%","0","100","30","35","5","94","56","50","53","55","61","72","53","42","84","63","89","84","40","41","15","69","23","68","26","79","79"
"22","2262","Merlogårdens VOB","","","","40% - 60%","0","100","25","18","17","x","56","56","25","89","50","50","25","38","100","14","89","90","14","20","14","x","x","90","25","70","70"
"22","2262","Strandbo vård och omsorgsboende","","","","40% - 60%","0","100","26","35","43","91","68","60","63","93","77","86","33","68","93","89","96","90","55","42","46","77","47","100","48","100","89"
"22","2262","Strandbo vård och omsorgsboende","Ängen","","","40% - 60%","0","100","22","56","56","x","67","x","63","100","100","75","43","71","88","100","88","88","x","63","x","75","25","100","75","x","88"
"22","2262","Tallnäs vård och omsorgsboende","","","","40% - 60%","0","100","40","33","7","85","67","75","38","67","54","87","67","50","100","77","93","79","25","38","40","60","14","71","29","83","87"
"22","2280","Brunnegården","","","","60% - 80%","0","100","7","14","7","83","79","71","83","92","92","77","45","80","100","82","85","100","82","64","17","92","67","86","54","100","93"
"22","2280","Brunnegården","Linnéan","","","60% - 80%","0","100","0","0","0","x","57","43","x","86","x","57","x","x","100","x","86","100","x","x","14","x","x","86","x","x","100"
"22","2280","Härnögården","","","","60% - 80%","0","100","25","8","23","91","73","54","54","75","83","67","14","43","92","57","77","77","67","58","11","75","30","85","27","75","92"
"22","2280","Härnögården","4","","","60% - 80%","0","100","29","14","29","x","x","57","71","71","86","57","x","x","x","x","86","71","x","x","x","x","x","86","x","x","x"
"22","2280","Högsjögården","","","","40% - 60%","0","100","21","23","14","90","75","69","44","79","64","77","64","54","100","83","100","85","67","50","31","75","50","86","21","92","85"
"22","2280","Koltrasten","","","","60% - 80%","0","100","45","65","30","88","75","63","82","84","84","95","56","74","100","89","90","95","75","70","47","88","81","95","50","100","85"
"22","2280","Solbacken","","","","40% - 60%","0","100","36","55","36","89","73","82","82","90","91","91","x","67","100","73","100","80","56","56","50","x","x","91","80","91","100"
"22","2280","Ugglan","","","","40% - 60%","100","0","33","57","24","60","71","53","7","86","60","60","7","41","84","53","65","84","33","12","44","88","60","79","35","64","75"
"22","2280","Ädelhem","","","","40% - 60%","0","100","45","45","9","89","73","55","74","86","73","86","38","70","100","73","95","95","63","55","45","76","47","91","45","87","86"
"22","2280","Ädelhem","2","","","60% - 80%","0","100","67","44","11","89","67","56","100","89","78","89","38","78","100","78","89","89","50","50","56","78","38","89","44","75","89"
"22","2280","Älandsgården","","","","40% - 60%","100","0","45","36","36","x","63","44","44","70","78","67","57","67","100","88","100","80","x","63","40","100","67","100","50","89","89"
"22","2281","Almedalen","","","","60% - 80%","0","100","18","30","9","63","64","45","22","82","60","70","50","80","91","78","82","91","67","55","9","70","63","70","36","x","70"
"22","2281","Alnösol","","","","60% - 80%","0","100","33","56","11","100","78","44","86","89","89","78","56","57","100","86","89","75","63","63","33","63","x","89","56","75","89"
"22","2281","Attmarhem","","","","60% - 80%","0","100","21","43","14","92","85","43","50","77","73","64","42","58","93","77","100","77","54","43","22","77","50","77","46","x","85"
"22","2281","Bruksgården","","","","40% - 60%","0","100","18","64","9","80","88","45","30","73","70","80","38","78","100","89","80","90","44","33","50","89","63","89","60","100","100"
"22","2281","Granbacken","","","","20% - 40%","0","100","14","29","14","x","x","14","x","x","x","29","x","x","x","x","71","71","x","57","x","x","x","29","43","x","29"
"22","2281","Granlunda","","","","40% - 60%","0","100","30","40","25","71","56","53","19","75","63","67","29","37","94","76","83","89","44","41","41","89","72","89","75","90","75"
"22","2281","Havssundet","","","","20% - 40%","0","100","14","29","14","x","x","86","x","x","x","86","x","x","100","x","x","x","x","x","x","x","x","x","43","100","x"
"22","2281","Kristinelund","","","","40% - 60%","0","100","25","31","25","64","66","59","23","71","72","70","27","54","84","77","89","90","38","24","37","68","40","93","42","81","68"
"22","2281","Kristinelund","Kristinelund 1-3","","","40% - 60%","0","100","31","31","25","67","50","50","27","67","71","62","18","54","75","90","93","87","27","15","38","67","45","94","44","79","56"
"22","2281","Kristinelund","Kristinelund 4-5","","","40% - 60%","0","100","19","31","25","63","80","67","18","75","73","79","36","54","93","67","85","93","50","33","36","69","33","93","40","85","80"
"22","2281","Lindgården","","","","40% - 60%","0","100","17","41","11","82","71","48","61","76","75","72","41","56","94","70","80","84","42","50","38","81","46","76","53","83","76"
"22","2281","Lindgården","Aspen/Björken","","","20% - 40%","0","100","25","38","22","71","57","50","63","63","71","89","71","43","100","71","100","88","x","50","x","x","x","89","56","x","89"
"22","2281","Lindgården","Granen/Boken/Tallen","","","40% - 60%","0","100","6","28","11","83","71","38","59","67","67","63","9","42","88","64","69","79","36","41","27","73","45","67","38","75","61"
"22","2281","Lindgården","Pilen/Kastanjen","","","40% - 60%","0","100","27","64","0","89","80","67","63","100","90","73","56","88","100","78","80","90","38","64","50","90","44","80","73","88","90"
"22","2281","Ljustagården","","","","60% - 80%","0","100","36","36","29","60","54","69","9","79","85","71","57","82","100","92","93","100","67","27","17","82","63","85","38","85","93"
"22","2281","Skottsundsbacken","","","","40% - 60%","0","100","18","28","13","91","61","50","45","69","58","48","22","55","90","81","78","87","47","51","28","76","42","87","34","85","62"
"22","2281","Skottsundsbacken","Skottsundsbacken 1-3","","","40% - 60%","0","100","0","18","9","57","40","27","40","100","50","36","29","50","73","57","64","80","38","40","22","67","0","90","36","73","55"
"22","2281","Skottsundsbacken","Skottsundsbacken 4-6","","","40% - 60%","0","100","33","33","12","100","72","71","53","50","71","61","29","75","100","88","94","94","67","50","41","88","64","94","44","83","65"
"22","2281","Skottsundsbacken","Skottsundsbacken 7-8","","","40% - 60%","0","100","9","27","18","100","60","42","36","73","45","36","0","22","92","88","64","82","20","64","10","57","50","73","17","100","64"
"22","2281","Solgården","","","","20% - 40%","0","100","17","45","25","91","64","58","45","50","45","64","33","44","83","80","83","83","40","58","27","73","55","83","42","75","83"
"22","2281","Solhaga","","","","40% - 60%","0","100","35","45","25","100","68","68","61","75","53","70","17","32","95","71","85","75","44","40","5","67","31","68","30","75","85"
"22","2281","Tingsta","","","","40% - 60%","0","100","15","23","23","67","55","40","44","67","42","67","56","50","92","91","80","75","33","50","18","73","56","92","33","100","58"
"22","2281","Tunastrand","","","","60% - 80%","0","100","33","60","20","82","69","86","86","87","71","93","82","85","100","100","100","100","91","87","50","86","44","87","47","100","87"
"22","2282","Kaptenen","","","","20% - 40%","0","100","13","38","25","88","100","88","x","100","x","88","x","x","88","x","100","88","x","x","x","86","x","100","38","x","88"
